İlan no,Son Güncelleme Tarihi,İlan Durumu,Konut Şekli,Oda + Salon Sayısı,Brüt / Net M2,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Kat Sayısı,Krediye Uygunluk,Eşya Durumu,Banyo Sayısı,Yapı Tipi,Yapının Durumu,Kullanım Durumu,Tapu Durumu,Aidat,Takas,Semt,Mahalle,Fiyat
38683-1575,106 Gün Önce,Satılık,Daire,2 + 1,85 m2,Giriş Katı,12 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat İrtifakı,25 TL,Hayır,Mamak,General Zeki Doğan,125.000 TL
114216-126,46 Gün Önce,Satılık,Daire,3 + 1,145 m2,2. Kat,4 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Mamak,Abidinpaşa,550.000 TL
1145-1883,250 Gün Önce,Satılık,Daire,3 + 1,115 m2,7. Kat,30 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Maltepe,340.000 TL
114841-410,11 Gün Önce,Satılık,Daire,4 + 1,185 m2,6. Kat,3 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Bağlıca,985.000 TL
41082-491,53 Gün Önce,Satılık,Daire,3 + 1,149 m2,3. Kat,8 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Çankaya,Akpınar,820.000 TL
66820-2981,15 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,23 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Aydınlar,489.000 TL
5733-6297,44 Gün Önce,Satılık,Daire,2 + 1,110 m2,Kot 2,27 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Harbiye,289.000 TL
14436-3082,55 Gün Önce,Satılık,Daire,3 + 1,120 m2,2. Kat,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Bademlidere,310.000 TL
4537-8626,12 Gün Önce,Satılık,Daire,1 + 1,75 m2,3. Kat,Sıfır Bina,Merkezi (Pay Ölçer),5 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Boş,,350 TL,,Çankaya,Kavaklıdere,435.000 TL
44824-2554,84 Gün Önce,Satılık,Daire,3 + 1,140 m2,8. Kat,1 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,400 TL,Hayır,Altındağ,Güneşevler,970.000 TL
4459-956,252 Gün Önce,Satılık,Daire,1 + 1,80 m2,Bahçe Katı,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,100 TL,Hayır,Çankaya,Yukarı Bahçelievler,575.000 TL
58364-3409,21 Gün Önce,Satılık,Daire,4 + 1,155 m2,Yüksek Giriş,15 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Evet,Keçiören,Etlik,305.000 TL
120327-1,190 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,1 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Mamak,Boğaziçi,290.000 TL
15319-2044,96 Gün Önce,Satılık,Daire,3 + 1,96 m2,Kot 1,60 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Emek,385.000 TL
118585-57,36 Gün Önce,Satılık,Daire,3 + 1,130 m2,Zemin,6 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Mamak,Fahri Korutürk,325.000 TL
97141-9687,11 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,2 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Evet,Mamak,Şahap Gürler,260.000 TL
121174-13,135 Gün Önce,Satılık,Daire,3 + 1,150 m2,Giriş Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Kagir,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Mamak,Balkiraz,550.000 TL
19464-3041,112 Gün Önce,Satılık,Daire,3 + 1,140 m2,Kot 1,9 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Karapınar,310.000 TL
27475-311,232 Gün Önce,Satılık,Daire,3 + 1,210 m2,Kot 2,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Aşıkpaşa,320.000 TL
89065-112,235 Gün Önce,Satılık,Bina,3 + 1,148 m2,,Sıfır Bina,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Evet,Yenimahalle,Yeni Batı,799.000 TL
113804-230,85 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Hayır,Etimesgut,Alsancak,310.000 TL
77293-4095,16 Gün Önce,Satılık,Daire,2 + 1,94 m2,Kot 1,8 Yaşında,Merkezi (Pay Ölçer),13 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,117 TL,Hayır,Etimesgut,Atayurt,140.000 TL
122071-21,68 Gün Önce,Satılık,Daire,3 + 1,130 m2,Teras Katı,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Evet,Mamak,Mutlu,300.000 TL
113804-233,75 Gün Önce,Satılık,Daire,4 + 1,175 m2,7. Kat,Sıfır Bina,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Ahi Mesut,779.000 TL
95879-420,104 Gün Önce,Satılık,Daire,3 + 1,140 m2,11. Kat,10 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,180 TL,Hayır,Etimesgut,Göksu,575.000 TL
1300-4400,252 Gün Önce,Satılık,Daire,7 + 1,300 m2,4. Kat,8 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Akpınar,950.000 TL
21401-850,244 Gün Önce,Satılık,Daire,3 + 1,125 m2,3. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Mamak,Şafaktepe,275.000 TL
122512-25,37 Gün Önce,Satılık,Daire,3 + 1,145 m2,3. Kat,3 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Mamak,Hürel,305.000 TL
119069-568,21 Gün Önce,Satılık,Daire,3 + 1,140 m2,1. Kat,6 Yaşında,Kombi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,,Evet,Mamak,Yeni Bayındır,310.000 TL
7705-4663,11 Gün Önce,Satılık,Daire,3 + 1,170 m2,Giriş Katı,17 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,40 TL,Hayır,Çankaya,Huzur,328.000 TL
20419-638,26 Gün Önce,Satılık,Daire,3 + 1,90 m2,1. Kat,52 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Kagir,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Esatoğlu,350.000 TL
8528-434,247 Gün Önce,Satılık,Villa,5 + 1,500 m2,,10 Yaşında,Kombi,,Uygun,Eşyalı Değil,5,,,,,,,Gölbaşı,Karaoğlan,13.260.000 TL
6135-5299,46 Gün Önce,Satılık,Daire,4 + 1,145 m2,Giriş Katı,35 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,600 TL,,Çankaya,Çankaya,475.000 TL
15319-1967,53 Gün Önce,Satılık,Daire,3 + 1,104 m2,Zemin,40 Yaşında,Kombi,2 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,25 TL,,Yenimahalle,Gazi,300.000 TL
67901-572,50 Gün Önce,Satılık,Bina,16 + 4,"1,100 m2",Zemin,55 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,8,,,,Kat İrtifakı,,,Çankaya,Gaziosmanpaşa,5.000.000 TL
118397-81,39 Gün Önce,Satılık,Daire,3 + 1,135 m2,Yüksek Giriş,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,,,Kiracı Oturuyor,,80 TL,,Çankaya,Maltepe,342.000 TL
114290-189,157 Gün Önce,Satılık,Daire,4 + 1,205 m2,,Sıfır Bina,Kombi,,Uygun,Eşyalı Değil,2,,,,,,,Etimesgut,İstasyon,610.000 TL
17197-1780,46 Gün Önce,Satılık,Daire,3 + 1,110 m2,Yüksek Giriş,30 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,350 TL,,Çankaya,Oğuzlar,385.000 TL
114844-371,21 Gün Önce,Satılık,Daire,4 + 1,190 m2,6. Kat,4 Yaşında,Merkezi (Pay Ölçer),15 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,,Etimesgut,Bağlıca,985.000 TL
19464-3051,53 Gün Önce,Satılık,Daire,3 + 1,120 m2,Giriş Katı,9 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Akpınar,293.000 TL
100519-268,207 Gün Önce,Satılık,Daire,2 + 1,170 m2,Bahçe Katı,5 Yaşında,Merkezi,1 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,,,Hayır,Kahramankazan,Kumpınar,1.200.000 TL
115818-167,54 Gün Önce,Satılık,Daire,1 + 1,60 m2,Giriş Katı,1 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Gölbaşı,Kızılcaşar,380.000 TL
2263-1046,190 Gün Önce,Satılık,Daire,3 + 1,120 m2,Yüksek Giriş,20 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,40 TL,,Çankaya,Osman Temiz,265.000 TL
56871-2380,28 Gün Önce,Satılık,Daire,2 + 1,90 m2,3. Kat,30 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,20 TL,Hayır,Mamak,Saimekadın,199.000 TL
122475-58,12 Gün Önce,Satılık,Daire,5 + 1,300 m2,En Üst Kat,18 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Belirtilmemiş,,1 TL,Hayır,Mamak,Demirlibahçe,459.999 TL
49714-909,30 Gün Önce,Satılık,Daire,4 + 1,180 m2,7. Kat,1 Yaşında,Merkezi,12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,,,,,Etimesgut,Bağlıca,850.000 TL
118478-135,74 Gün Önce,Satılık,Daire,4 + 1,180 m2,3. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Yenimahalle,Emniyet,1.000.000 TL
116436-5,40 Gün Önce,Satılık,Daire,2 + 1,110 m2,Ara Kat,15 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı Değil,1,,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,,Etimesgut,Eryaman,375.000 TL
71743-1766,15 Gün Önce,Satılık,Daire,4 + 1,190 m2,4. Kat,15 Yaşında,Kombi,9 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,100 TL,Hayır,Çankaya,Kızılırmak,1.475.000 TL
6493-2466,71 Gün Önce,Satılık,Daire,3 + 1,110 m2,Kot 2,14 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,,Çankaya,Karapınar,310.000 TL
119196-9,238 Gün Önce,Satılık,Daire,3 + 1,180 m2,5. Kat,2 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Yığma,Sıfır,Boş,Kat Mülkiyeti,50 TL,Evet,Mamak,Üreğil,290.000 TL
122317-49,13 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,31 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,,50 TL,Evet,Çankaya,Naci Çakır,460.000 TL
119069-574,20 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Evet,Mamak,Yeşilbayır,270.000 TL
111476-640,17 Gün Önce,Satılık,Daire,3 + 1,165 m2,1. Kat,12 Yaşında,Kombi,8 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,75 TL,Hayır,Keçiören,Güçlükaya,393.000 TL
83161-272,100 Gün Önce,Satılık,Daire,1 + 1,64 m2,21 ve üzeri,2 Yaşında,Merkezi,30 Katlı,Uygun,Eşyalı Değil,1,,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,210 TL,Hayır,Gölbaşı,Kızılcaşar,560.000 TL
101004-5515,145 Gün Önce,Satılık,Daire,5 + 1,165 m2,,21 Yaşında,Belirtilmemiş,,Eşyalı Değil,2,İkinci El,,Belirtilmemiş,,,,,Sincan,Mareşal Çakmak,220.000 TL
47297-1909,53 Gün Önce,Satılık,Daire,2 + 1,125 m2,20. Kat,Sıfır Bina,Merkezi (Pay Ölçer),25 Katlı,Uygun,Eşyalı Değil,2,,Sıfır,Boş,,,,Çankaya,Beytepe,1.210.000 TL
2800-2754,234 Gün Önce,Satılık,Daire,4 + 2,475 m2,9. Kat,20 Yaşında,Merkezi,9 Katlı,Uygun,Eşyalı,3,Betonarme,İkinci El,Boş,Kat Mülkiyeti,600 TL,Evet,Çankaya,Oran,3.150.000 TL
76426-969,106 Gün Önce,Satılık,Daire,1 + 1,76 m2,8. Kat,1 Yaşında,Merkezi (Pay Ölçer),49 Katlı,Uygun değil,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,278 TL,Hayır,Çankaya,Yukarı Dikmen,485.000 TL
64462-1144,236 Gün Önce,Satılık,Daire,3 + 1,115 m2,6. Kat,25 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Belirtilmemiş,Kat Mülkiyeti,,Hayır,Yenimahalle,Demetevler,195.000 TL
111476-689,18 Gün Önce,Satılık,Daire,3 + 1,111 m2,Giriş Katı,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,30 TL,Hayır,Keçiören,Karargahtepe,230.000 TL
56352-1424,64 Gün Önce,Satılık,Daire,5 + 1,215 m2,3. Kat,6 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Altındağ,Yıldıztepe,665.000 TL
67673-1122,40 Gün Önce,Satılık,Daire,4 + 1,180 m2,10. Kat,Sıfır Bina,Kombi,10 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,,Yenimahalle,Yukarı Yahyalar,600.000 TL
118719-38,236 Gün Önce,Satılık,Daire,2 + 1,115 m2,1. Kat,25 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,300 TL,,Çankaya,İncesu,375.000 TL
118936-24,104 Gün Önce,Satılık,Daire,3 + 1,125 m2,2. Kat,7 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,1,,,Boş,,30 TL,Hayır,Mamak,Bahçeleriçi,230.000 TL
113838-194,105 Gün Önce,Satılık,Çiftlik Evi,3 + 1,200 m2,Villa Katı,30 Yaşında,Belirtilmemiş,2 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Gölbaşı,Oğulbey,3.250.000 TL
118116-113,46 Gün Önce,Satılık,Daire,3 + 1,120 m2,4. Kat,28 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,100 TL,,Yenimahalle,Kentkoop,425.000 TL
41662-989,456 Gün Önce,Satılık,Daire,5 + 1,300 m2,3. Kat,18 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Büyükesat,450.000 TL
15161-772,245 Gün Önce,Satılık,Daire,4 + 1,200 m2,2. Kat,7 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,,,,,,,Çankaya,Birlik,850.000 TL
102593-469,13 Gün Önce,Satılık,Daire,3 + 1,140 m2,Kot 1,15 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,50 TL,Hayır,Pursaklar,Tevfik İleri,229.000 TL
122462-9,43 Gün Önce,Satılık,Daire,3 + 1,155 m2,6. Kat,Sıfır Bina,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Etimesgut,Bağlıca,925.000 TL
107584-330,140 Gün Önce,Satılık,Villa,6 + 2,450 m2,,20 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,3,,,,,,,Gölbaşı,Karşıyaka,2.500.000 TL
6997-426,7 Gün Önce,Satılık,Daire,3 + 1,130 m2,9. Kat,25 Yaşında,Kombi,10 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,350 TL,,Çankaya,Keklik Pınarı,465.000 TL
15319-2113,10 Gün Önce,Satılık,Daire,2 + 1,106 m2,2. Kat,38 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,,,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,,Yenimahalle,Gazi,360.000 TL
19104-1433,193 Gün Önce,Satılık,Bina,3 + 1,120 m2,1. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,,30 TL,Hayır,Keçiören,Aşağı Eğlence,500.000 TL
119882-1028,13 Gün Önce,Satılık,Daire,3 + 3,200 m2,3. Kat,10 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,25 TL,Hayır,Etimesgut,Süvari,279.000 TL
109088-237,40 Gün Önce,Satılık,Daire,3 + 1,130 m2,3. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,,,50 TL,Hayır,Çankaya,Harbiye,360.000 TL
65739-15989,7 Gün Önce,Satılık,Daire,3 + 1,125 m2,Giriş Katı,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Altındağ,Doğantepe,220.000 TL
119882-1027,13 Gün Önce,Satılık,Daire,3 + 1,130 m2,1. Kat,15 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,25 TL,Hayır,Etimesgut,30 Ağustos,225.000 TL
95770-1083,98 Gün Önce,Satılık,Daire,4 + 1,220 m2,Çatı Katı,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,80 TL,Evet,Çankaya,İleri,950.000 TL
9988-1356,43 Gün Önce,Satılık,Daire,3 + 1,120 m2,3. Kat,31 Yaşında,Kombi,6 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,20 TL,Hayır,Yenimahalle,Demetlale,235.000 TL
52847-1706,49 Gün Önce,Satılık,Daire,3 + 120,130 m2,Yüksek Giriş,7 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,70 TL,Hayır,Keçiören,Şehit Kubilay,285.000 TL
114844-366,25 Gün Önce,Satılık,Daire,2 + 1,100 m2,1. Kat,2 Yaşında,Merkezi (Pay Ölçer),12 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,,,Evet,Etimesgut,Bağlıca,610.000 TL
15767-793,57 Gün Önce,Satılık,Daire,3 + 1,115 m2,2. Kat,45 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,30 TL,,Çankaya,İleri,265.000 TL
15878-12493,13 Gün Önce,Satılık,Daire,4 + 1,165 m2,1. Kat,Sıfır Bina,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Evet,Keçiören,Etlik,590.000 TL
62044-3071,83 Gün Önce,Satılık,Daire,3 + 1,105 m2,Giriş Katı,5 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,,Hayır,Altındağ,Karapürçek,158.000 TL
56997-657,227 Gün Önce,Satılık,Daire,3 + 1,110 m2,1. Kat,35 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat Mülkiyeti,20 TL,Evet,Mamak,Saimekadın,320.000 TL
111484-93,51 Gün Önce,Satılık,Daire,5 + 1,200 m2,4. Kat,5 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,İkinci El,Boş,Kat Mülkiyeti,50 TL,Hayır,Çankaya,Aşıkpaşa,650.000 TL
122019-43,40 Gün Önce,Satılık,Daire,5 + 1,250 m2,12. Kat,Sıfır Bina,Merkezi,37 Katlı,Uygun değil,Eşyalı Değil,3,Betonarme,Sıfır,Boş,Kat Mülkiyeti,,Hayır,Gölbaşı,İncek,2.765.000 TL
120321-97,67 Gün Önce,Satılık,Daire,3 + 1,130 m2,En Üst Kat,Sıfır Bina,Kombi,4 Katlı,Uygun,Eşyalı Değil,2,Betonarme,Sıfır,Boş,Kat İrtifakı,,Hayır,Çankaya,Aşıkpaşa,519.000 TL
12676-2351,91 Gün Önce,Satılık,Daire,3 + 1,145 m2,2. Kat,10 Yaşında,Kombi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Ev Sahibi Oturuyor,Kat İrtifakı,50 TL,,Çankaya,Karapınar,450.000 TL
5733-6327,31 Gün Önce,Satılık,Daire,3 + 1,125 m2,1. Kat,27 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,Sıfır,Boş,Kat Mülkiyeti,30 TL,Hayır,Çankaya,Harbiye,479.000 TL
119791-183,46 Gün Önce,Satılık,Daire,5 + 2,285 m2,3. Kat,24 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,3,,İkinci El,Boş,,75 TL,Hayır,Çankaya,Birlik,585.000 TL
119196-8,238 Gün Önce,Satılık,Daire,3 + 1,180 m2,3. Kat,2 Yaşında,Kombi,7 Katlı,Uygun,Eşyalı Değil,2,Yığma,Sıfır,Boş,Kat Mülkiyeti,50 TL,Hayır,Altındağ,Feridun Çelik,240.000 TL
122756-45,11 Gün Önce,Satılık,Daire,3 + 1,135 m2,En Üst Kat,11 Yaşında,Kombi,5 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,,,Hayır,Sincan,Cumhuriyet,198.000 TL
56871-2402,11 Gün Önce,Satılık,Daire,3 + 1,115 m2,1. Kat,40 Yaşında,Kombi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Boş,Kat Mülkiyeti,30 TL,Hayır,Mamak,Kartaltepe,220.000 TL
6135-5358,46 Gün Önce,Satılık,Daire,4 + 1,145 m2,Giriş Katı,30 Yaşında,Merkezi,4 Katlı,Uygun,Eşyalı Değil,1,Betonarme,,Boş,,600 TL,Hayır,Çankaya,Çankaya,475.000 TL
23047-597,236 Gün Önce,Satılık,Daire,2 + 1,90 m2,3. Kat,35 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,225 TL,,Çankaya,Emek,370.000 TL
91324-3644,8 Gün Önce,Satılık,Daire,4 + 1,220 m2,6. Kat,2 Yaşında,Merkezi (Pay Ölçer),16 Katlı,Uygun,Eşyalı Değil,2,Betonarme,,Boş,Kat Mülkiyeti,200 TL,Hayır,Çankaya,Yaşamkent,1.750.000 TL
7677-4327,69 Gün Önce,Satılık,Daire,5 + 1,270 m2,Çatı Katı,1 Yaşında,Merkezi (Pay Ölçer),24 Katlı,Uygun,Eşyalı Değil,3,,Sıfır,Boş,,"1,028 TL",Hayır,Gölbaşı,İncek,2.350.000 TL
6675-7440,56 Gün Önce,Satılık,Köy Evi,6 + 1,425 m2,3. Kat,65 Yaşında,Klima,3 Katlı,Uygun,Eşyalı Değil,1,Betonarme,İkinci El,Kiracı Oturuyor,Kat Mülkiyeti,,Hayır,Altındağ,Hacettepe,2.000.000 TL
1468-9678,76 Gün Önce,Satılık,Daire,1 + 1,55 m2,Kot 2,3 Yaşında,Merkezi,3 Katlı,Uygun,Eşyalı,1,Betonarme,Sıfır,Kiracı Oturuyor,Kat Mülkiyeti,500 TL,Hayır,Çankaya,Tınaztepe,310.000 TL
